experiment,seed,scale,image_id,target_index,center_error_sq,center_error_l2,size_error_l1,size_error_relative,matched_iou,label_correct
baseline,44,medium,6348,0,0.00014017944340594113,0.011839739978313446,0.01324145495891571,0.08380018174648285,0.8560715913772583,0
baseline,44,large,6348,1,0.00020826909167226404,0.01443153154104948,0.05263388156890869,0.09131769090890884,0.9093675017356873,0
baseline,44,small,2940,3,0.00010440788901178166,0.010218017734587193,0.010566923767328262,0.1621805727481842,0.6879587173461914,0
baseline,44,small,2940,2,0.00043252253090031445,0.02079717628657818,0.06947821378707886,1.3385218381881714,0.36385342478752136,0
baseline,44,large,2940,0,0.00015243416419252753,0.012346423231065273,0.024595290422439575,0.047376662492752075,0.9455773234367371,0
baseline,44,large,2940,6,3.122803900623694e-05,0.00558820553123951,0.0570426881313324,0.12949050962924957,0.8833408355712891,1
baseline,44,medium,2940,5,9.157731983577833e-05,0.009569603949785233,0.032836318016052246,0.18767181038856506,0.841149628162384,0
baseline,44,medium,2940,4,0.00012691551819443703,0.011265678331255913,0.012224383652210236,0.1577102392911911,0.6261293888092041,0
baseline,44,small,2940,1,0.0010140169179067016,0.0318436324596405,0.04332226887345314,0.8933696746826172,0.2563292980194092,0
baseline,44,large,4100,0,0.0005299887852743268,0.023021485656499863,0.09841006994247437,0.2840472161769867,0.767385721206665,0
baseline,44,large,2953,1,0.00036332596209831536,0.01906111091375351,0.0744229108095169,0.19918188452720642,0.818792998790741,0
baseline,44,large,2953,3,0.00021373337949626148,0.014619623310863972,0.03266814351081848,0.07378517091274261,0.9039191603660583,0
baseline,44,large,2953,2,0.00042455538641661406,0.02060474269092083,0.04261393845081329,0.1055855005979538,0.8930002450942993,0
baseline,44,large,2953,0,0.0011928024468943477,0.034536972641944885,0.03489816188812256,0.1339501440525055,0.7896384596824646,0
baseline,44,medium,2953,4,0.0001573015470057726,0.012541991658508778,0.034870654344558716,0.21609821915626526,0.7288185954093933,0
baseline,44,medium,8933,2,0.0007915972382761538,0.02813533879816532,0.10400138795375824,0.8136533498764038,0.34136199951171875,0
baseline,44,large,8933,0,0.0010606194846332073,0.03256715461611748,0.09001070261001587,0.26860183477401733,0.7421234846115112,0
baseline,44,medium,8933,1,0.002467251382768154,0.04967143386602402,0.09857067465782166,0.8858933448791504,0.3626331090927124,0
baseline,44,large,763,0,0.000634552154224366,0.025190318003296852,0.03568241000175476,0.1067904531955719,0.8503809571266174,0
baseline,44,medium,754,2,0.0011598099954426289,0.034055981785058975,0.03167232871055603,0.2718248665332794,0.555573582649231,0
baseline,44,small,754,1,0.0015372452326118946,0.03920771926641464,0.03914652019739151,0.7262016534805298,0.30477431416511536,0
baseline,44,small,754,3,5.8380301197757944e-05,0.007640700321644545,0.034149762243032455,0.49494436383247375,0.6433338522911072,0
baseline,44,medium,754,0,0.0004575139901135117,0.02138957753777504,0.026305049657821655,0.10251560807228088,0.831268846988678,0
baseline,44,large,9942,1,0.002365217311307788,0.048633500933647156,0.029007792472839355,0.031459785997867584,0.8575094938278198,1
baseline,44,large,9942,0,5.8451303630135953e-05,0.007645345292985439,0.07896432280540466,0.15314370393753052,0.8628295063972473,1
baseline,44,large,9942,2,0.00015852022625040263,0.012590481899678707,0.027739226818084717,0.045821987092494965,0.9440101385116577,1
baseline,44,large,2567,0,0.000454497552709654,0.02131894789636135,0.02870708703994751,0.04108833149075508,0.9291607141494751,0
baseline,44,large,9869,0,0.0004224314179737121,0.020553136244416237,0.020119786262512207,0.027025429531931877,0.9400123357772827,1
baseline,44,large,5579,0,0.000683390477206558,0.026141738519072533,0.0687042623758316,0.31894025206565857,0.7254278659820557,0
baseline,44,large,5579,1,0.0013652571942657232,0.036949388682842255,0.03735235333442688,0.10390797257423401,0.7436105012893677,0
baseline,44,large,4464,0,8.839371002977714e-05,0.009401792660355568,0.007367685437202454,0.02394380047917366,0.8944552540779114,0
baseline,44,medium,4464,2,5.8315290516475216e-05,0.0076364451088011265,0.057850781828165054,0.6459535360336304,0.457351416349411,0
baseline,44,large,4464,1,6.102348561398685e-05,0.007811753079295158,0.0018646717071533203,0.005945467855781317,0.9496236443519592,1
baseline,44,medium,4020,1,0.00010078930063173175,0.01003938727080822,0.04209497570991516,0.6760050058364868,0.5612799525260925,1
baseline,44,large,4020,2,2.0019231214973843e-06,0.0014148933114483953,0.012459531426429749,0.04449567198753357,0.9571192264556885,0
baseline,44,large,4020,0,0.000696894247084856,0.026398753747344017,0.012237206101417542,0.03965818136930466,0.8341919183731079,1
baseline,44,large,3116,0,0.00015019986312836409,0.012255605310201645,0.05216062068939209,0.06997528672218323,0.9193574786186218,0
baseline,44,large,865,7,1.8923077504950925e-07,0.00043500663014128804,0.027721554040908813,0.039485689252614975,0.9616893529891968,1
baseline,44,small,865,6,0.0002826917916536331,0.01681344024837017,0.013240007683634758,0.42226558923721313,0.25498995184898376,0
baseline,44,medium,865,3,0.00023354272707365453,0.015282104723155499,0.06491690129041672,0.32522088289260864,0.6842944622039795,1
baseline,44,large,865,4,4.001029083156027e-05,0.006325368769466877,0.05935502052307129,0.2143327295780182,0.8192911148071289,1
baseline,44,large,865,0,0.0010384407360106707,0.03222484514117241,0.0217440128326416,0.08216512203216553,0.6769670844078064,0
baseline,44,medium,865,2,9.781366679817438e-05,0.009890079498291016,0.02408134937286377,0.15061882138252258,0.8631455898284912,1
baseline,44,medium,865,1,3.113517595920712e-05,0.005579890217632055,0.04944026470184326,0.28904032707214355,0.7634286880493164,1
baseline,44,large,865,8,0.0005708875833079219,0.02389325387775898,0.06652267277240753,0.206224262714386,0.814591646194458,1
baseline,44,medium,865,5,2.1543459297390655e-05,0.004641493316739798,0.018931210041046143,0.13146673142910004,0.8806196451187134,1
baseline,44,small,2845,3,9.085657802643254e-05,0.009531871415674686,0.10771432518959045,2.4815521240234375,0.1994139701128006,0
baseline,44,small,2845,0,0.0007204234134405851,0.026840703561902046,0.05369943007826805,1.0123600959777832,0.27390503883361816,0
baseline,44,small,2845,4,0.00030627771047875285,0.01750079169869423,0.11690056324005127,2.689455986022949,0.1929153949022293,0
baseline,44,small,2845,5,0.001293616951443255,0.035966888070106506,0.11831856518983841,2.8260178565979004,0.17227371037006378,0
baseline,44,large,2845,1,9.351924745715223e-06,0.00305809173732996,0.11672195792198181,0.476919025182724,0.6636886596679688,0
baseline,44,medium,2845,2,0.006506058387458324,0.0806601420044899,0.05581673979759216,0.747124195098877,0.05430743843317032,0
baseline,44,large,9537,1,0.0006287327269092202,0.025074543431401253,0.05084475874900818,0.08365534245967865,0.8870061039924622,0
baseline,44,small,9537,0,0.011334083043038845,0.10646165162324905,0.056796178221702576,0.6465837359428406,0.07506967335939407,1
baseline,44,large,5146,9,0.000350578804500401,0.018723750486969948,0.049234285950660706,0.11797687411308289,0.8824915885925293,1
baseline,44,large,5146,6,6.73850008752197e-05,0.008208836428821087,0.03495967388153076,0.11649373918771744,0.8911620378494263,1
baseline,44,large,5146,8,0.000172750253113918,0.0131434490904212,0.03293110430240631,0.15023458003997803,0.854913592338562,1
baseline,44,large,5146,1,0.000411551765864715,0.020286738872528076,0.020700380206108093,0.09529541432857513,0.786099910736084,0
baseline,44,large,5146,5,0.00019281639833934605,0.013885834254324436,0.057404592633247375,0.18485835194587708,0.8422271013259888,1
baseline,44,large,5146,0,2.0674002371379174e-05,0.0045468672178685665,0.010982677340507507,0.02293388545513153,0.9590488076210022,0
baseline,44,large,5146,2,3.595479574869387e-05,0.00599623192101717,0.019128113985061646,0.06897873431444168,0.8987225294113159,0
baseline,44,large,5146,3,0.00012873849482275546,0.011346298269927502,0.03121933341026306,0.1832922101020813,0.8249209523200989,0
baseline,44,large,5146,7,0.00014331276179291308,0.01197133120149374,0.018751338124275208,0.026956573128700256,0.8532909154891968,1
baseline,44,large,5146,4,0.0004888011608272791,0.02210884727537632,0.01483491063117981,0.04208793863654137,0.8152020573616028,0
baseline,44,small,4585,9,0.000802589172963053,0.028330005705356598,0.019317779690027237,0.27156275510787964,0.40715324878692627,0
baseline,44,small,4585,6,0.0034597881603986025,0.0588199645280838,0.047529708594083786,0.7894667983055115,0.12036294490098953,0
baseline,44,medium,4585,11,0.0029584397561848164,0.054391540586948395,0.0750456303358078,1.1512477397918701,0.267145037651062,0
baseline,44,small,4585,7,2.5764347810763866e-05,0.005075859371572733,0.06511977314949036,1.3879106044769287,0.40163490176200867,0
baseline,44,medium,4585,4,0.00021420526900328696,0.014635752886533737,0.028459295630455017,0.26513928174972534,0.687923014163971,0
baseline,44,small,4585,12,0.0001517582859378308,0.012319020926952362,0.10986090451478958,2.1808993816375732,0.22987720370292664,0
baseline,44,medium,4585,2,0.00016501273785252124,0.012845728546380997,0.06023538112640381,0.42235252261161804,0.6428406238555908,0
baseline,44,medium,4585,0,9.730456076795235e-05,0.009864307008683681,0.018193721771240234,0.11551688611507416,0.8272003531455994,0
baseline,44,small,4585,8,0.004210734274238348,0.06489016860723495,0.1395006775856018,3.758317232131958,0.13118596374988556,0
baseline,44,medium,4585,3,0.000414887850638479,0.020368795841932297,0.15907074511051178,1.5655995607376099,0.31652480363845825,0
baseline,44,medium,4585,5,0.00018374959472566843,0.013555427081882954,0.0522947758436203,0.6396119594573975,0.5490679740905762,0
baseline,44,medium,4585,1,0.00035278184805065393,0.018782487139105797,0.026184022426605225,0.19990673661231995,0.6746110916137695,0
baseline,44,small,4585,10,0.0055096750147640705,0.07422718405723572,0.05150711163878441,0.9593694806098938,0.023861505091190338,0
baseline,44,medium,5239,2,0.00016354821855202317,0.012788597494363785,0.057868592441082,0.8517427444458008,0.4918966591358185,1
baseline,44,medium,5239,1,0.04072871431708336,0.20181356370449066,0.08074513077735901,1.2769362926483154,0.0,1
baseline,44,large,5239,0,0.0002703578502405435,0.016442561522126198,0.034718483686447144,0.10280147939920425,0.8888774514198303,1
baseline,44,small,5239,3,0.0006997832097113132,0.02645341493189335,0.0835600197315216,1.5357412099838257,0.2983019948005676,1
baseline,44,large,3145,1,4.4440850615501404e-05,0.006666397210210562,0.02249997854232788,0.04480019956827164,0.9562448263168335,1
baseline,44,large,3145,0,0.002193822292611003,0.04683825746178627,0.03161722421646118,0.045462384819984436,0.8615468144416809,1
baseline,44,small,2520,1,0.00018230214482173324,0.013501930981874466,0.04260565713047981,0.6780113577842712,0.5521363615989685,0
baseline,44,medium,2520,3,1.7254917111131363e-05,0.004153904039412737,0.025224946439266205,0.17091116309165955,0.8373246192932129,1
baseline,44,small,2520,2,0.0001161963155027479,0.010779439471662045,0.05146857723593712,0.6849391460418701,0.5560481548309326,0
baseline,44,medium,2520,4,3.087751611019485e-05,0.0055567543022334576,0.022795166820287704,0.13315030932426453,0.826568067073822,1
baseline,44,medium,2520,0,0.00015470589278265834,0.01243808213621378,0.03464750200510025,0.19077526032924652,0.784626305103302,0
baseline,44,large,7256,1,0.000881964573636651,0.02969788759946823,0.04558548331260681,0.25259527564048767,0.7283057570457458,1
baseline,44,large,7256,0,0.0007493250304833055,0.027373801916837692,0.013304293155670166,0.05716920644044876,0.6853249073028564,0
baseline,44,large,7256,2,6.521748582599685e-05,0.008075734600424767,0.018929079174995422,0.12073024362325668,0.8855059146881104,1
shared_detach,44,medium,6381,13,4.6191784349502996e-05,0.0067964536137878895,0.08893541991710663,0.4608035981655121,0.6488081812858582,0
shared_detach,44,medium,6381,5,6.318464875221252e-05,0.007948877289891243,0.02479008585214615,0.10824253410100937,0.9003693461418152,1
shared_detach,44,large,6381,14,0.0012287001591175795,0.0350528210401535,0.04036812484264374,0.18423432111740112,0.6974301338195801,0
shared_detach,44,medium,6381,4,0.00023350554693024606,0.01528088841587305,0.027853935956954956,0.26133814454078674,0.7234334945678711,1
shared_detach,44,large,6381,12,0.0005860251258127391,0.024207955226302147,0.20416834950447083,0.3233441412448883,0.684083878993988,0
shared_detach,44,medium,6381,10,8.148442429956049e-05,0.009026871994137764,0.019615840166807175,0.192236065864563,0.7204565405845642,1
shared_detach,44,medium,6381,9,0.0019224070711061358,0.04384526237845421,0.10791544616222382,0.46742933988571167,0.5475712418556213,1
shared_detach,44,small,6381,11,0.00017524827853776515,0.01323813758790493,0.03665158897638321,0.6229037046432495,0.5798191428184509,1
shared_detach,44,large,6381,2,0.002877739490941167,0.0536445677280426,0.07433488965034485,0.2009279727935791,0.6762791872024536,1
shared_detach,44,large,6381,3,0.00015271370648406446,0.012357738800346851,0.054714128375053406,0.2260284125804901,0.785927951335907,1
shared_detach,44,large,6381,1,9.170014527626336e-05,0.009576018899679184,0.06376715004444122,0.23260046541690826,0.7746012210845947,1
shared_detach,44,medium,6381,16,0.00019068928668275476,0.013809029012918472,0.020990438759326935,0.17685964703559875,0.7462811470031738,1
shared_detach,44,small,6381,0,0.0006367848254740238,0.02523459494113922,0.007491178810596466,0.08458498120307922,0.5907076001167297,0
shared_detach,44,large,6381,7,0.000457994727184996,0.02140081115067005,0.03787308931350708,0.2223566323518753,0.7322524785995483,1
shared_detach,44,small,6381,8,0.0005477372906170785,0.02340378798544407,0.02945612743496895,0.27528896927833557,0.5479233264923096,1
shared_detach,44,large,6381,6,6.535911234095693e-05,0.008084498345851898,0.027644678950309753,0.1323106288909912,0.8687682747840881,1
shared_detach,44,medium,6381,15,0.000188164267456159,0.01371729839593172,0.04018998146057129,0.29855725169181824,0.7395199537277222,1
shared_detach,44,medium,4537,5,3.3718963095452636e-05,0.005806803237646818,0.02512650191783905,0.19230498373508453,0.8258906602859497,0
shared_detach,44,large,4537,0,0.00020786716777365655,0.014417598955333233,0.03428611159324646,0.06798660010099411,0.8905206918716431,0
shared_detach,44,large,4537,4,0.001537528820335865,0.03921133652329445,0.015491217374801636,0.05635841190814972,0.6881320476531982,0
shared_detach,44,large,4537,6,0.0038436639588326216,0.06199729070067406,0.16753441095352173,0.5149223804473877,0.6356201767921448,1
shared_detach,44,large,4537,1,1.3886307897337247e-05,0.003726433729752898,0.01592983305454254,0.046015165746212006,0.9523515105247498,0
shared_detach,44,large,4537,2,0.00011993265798082575,0.01095137745141983,0.030636191368103027,0.08211186528205872,0.9191927313804626,0
shared_detach,44,medium,4537,3,0.00038238902925513685,0.01955476962029934,0.035669147968292236,0.22103872895240784,0.7136840224266052,0
shared_detach,44,large,9896,0,9.22427570912987e-05,0.009604309685528278,0.016021907329559326,0.037714600563049316,0.9326250553131104,0
shared_detach,44,large,7223,0,7.594277121825144e-05,0.008714514784514904,0.012746751308441162,0.014843584969639778,0.9695864319801331,1
shared_detach,44,large,1977,0,0.0018252318259328604,0.042722731828689575,0.028208792209625244,0.04674612730741501,0.8552660346031189,0
shared_detach,44,large,5606,1,0.003302144818007946,0.05746429041028023,0.08885782957077026,0.1757778376340866,0.7504096627235413,1
shared_detach,44,medium,5606,3,0.001059019472450018,0.032542578876018524,0.09218422323465347,0.6214314699172974,0.5632429122924805,1
shared_detach,44,medium,5606,4,0.00010672330972738564,0.010330697521567345,0.05632955580949783,0.43366092443466187,0.6754249334335327,1
shared_detach,44,large,5606,0,0.0008390271686948836,0.028965964913368225,0.0972079485654831,0.3649522662162781,0.7151917219161987,0
shared_detach,44,large,5606,2,0.0008587792981415987,0.02930493652820587,0.07668101787567139,0.10114240646362305,0.8594175577163696,1
shared_detach,44,large,8368,0,0.0069688851945102215,0.0834798514842987,0.08009082078933716,0.09210582077503204,0.7359362840652466,0
shared_detach,44,large,8368,1,0.00012485978368204087,0.011174067854881287,0.03286433219909668,0.05347501486539841,0.9354881644248962,1
shared_detach,44,medium,6852,2,0.0003146581002511084,0.01773860491812229,0.0984731912612915,0.6615241765975952,0.5874245762825012,1
shared_detach,44,large,6852,1,0.0010620071552693844,0.032588452100753784,0.019477277994155884,0.07188718020915985,0.8021997213363647,1
shared_detach,44,large,6852,0,0.00012390756455715746,0.011131377890706062,0.04016336798667908,0.10233717411756516,0.8635054230690002,0
shared_detach,44,large,5879,0,0.0004643137799575925,0.021547941491007805,0.013301074504852295,0.015682637691497803,0.922720730304718,1
shared_detach,44,medium,4439,2,9.65677281783428e-06,0.0031075349543243647,0.03003518283367157,0.4343329966068268,0.6839843392372131,1
shared_detach,44,medium,4439,0,0.00033090965007431805,0.01819092221558094,0.18152940273284912,0.9418820142745972,0.2592514753341675,1
shared_detach,44,medium,4439,1,0.0014501571422442794,0.03808093070983887,0.054091617465019226,0.29526716470718384,0.5088524222373962,1
shared_detach,44,medium,4439,3,0.00024776061763986945,0.01574041321873665,0.05369088798761368,0.5088874101638794,0.5257514119148254,1
shared_detach,44,small,3369,3,0.0002310379350092262,0.015199932269752026,0.2877959609031677,3.9216108322143555,0.13618426024913788,0
shared_detach,44,medium,3369,1,2.540047034926829e-07,0.0005039888201281428,0.011835157871246338,0.20196272432804108,0.8308174014091492,1
shared_detach,44,medium,3369,0,6.701780421281001e-06,0.002588779665529728,0.029230326414108276,0.233830988407135,0.805381178855896,1
shared_detach,44,large,3369,2,0.0022189412266016006,0.047105640172958374,0.04877197742462158,0.06122837960720062,0.8518489599227905,0
shared_detach,44,small,6062,1,3.594867666834034e-05,0.005995721556246281,0.001560695469379425,0.023440781980752945,0.8628839254379272,1
shared_detach,44,large,6062,0,6.354317156365141e-05,0.007971396669745445,0.043130725622177124,0.08555338531732559,0.9194911122322083,1
shared_detach,44,small,6062,2,7.430437835864723e-05,0.008619998581707478,0.05422770604491234,1.049486756324768,0.45217081904411316,1
shared_detach,44,large,740,0,0.00020914015476591885,0.014461678452789783,0.018190741539001465,0.03779756650328636,0.9129483699798584,0
shared_detach,44,large,740,1,0.00010566525452304631,0.010279360227286816,0.037801533937454224,0.14234058558940887,0.8602966070175171,0
shared_detach,44,large,4031,0,0.00035959138767793775,0.01896289549767971,0.01863473653793335,0.04422798007726669,0.8989840745925903,0
shared_detach,44,medium,4031,2,0.0001968804281204939,0.014031408354640007,0.011433601379394531,0.08171144127845764,0.7383477091789246,1
shared_detach,44,large,4031,1,0.0009085463243536651,0.030142102390527725,0.04273718595504761,0.050858572125434875,0.9007708430290222,0
shared_detach,44,large,9724,0,0.0007095127366483212,0.026636680588126183,0.03924804925918579,0.04296604171395302,0.9248150587081909,1
shared_detach,44,large,7062,0,0.000630362774245441,0.02510702610015869,0.061618030071258545,0.06954824179410934,0.9230501651763916,0
shared_detach,44,large,9755,1,1.907852856675163e-05,0.0043678972870111465,0.02536056935787201,0.10615486651659012,0.8977035284042358,1
shared_detach,44,large,9755,0,0.0007148698787204921,0.026737051084637642,0.02051413059234619,0.0318932980298996,0.9110295176506042,0
shared_detach,44,large,3808,0,0.0013127890415489674,0.03623243048787117,0.03993254899978638,0.04706863686442375,0.9125080704689026,0
shared_detach,44,large,5478,2,0.00014684216876048595,0.012117845006287098,0.022400081157684326,0.04294842854142189,0.9372012615203857,1
shared_detach,44,large,5478,1,0.00018491101218387485,0.013598199002444744,0.040976136922836304,0.16657517850399017,0.8453051447868347,1
shared_detach,44,large,5478,0,3.8596852391492575e-05,0.006212636362761259,0.06261485815048218,0.08921385556459427,0.9164320230484009,0
shared_detach,44,large,5478,3,0.0014533413341268897,0.038122713565826416,0.14096753299236298,0.2805589735507965,0.6006679534912109,1
shared_detach,44,large,7905,0,0.0021990127861499786,0.046893633902072906,0.02668023109436035,0.04747295007109642,0.8236432671546936,1
shared_detach,44,large,8633,0,0.0010076048783957958,0.03174279257655144,0.021402299404144287,0.08225890249013901,0.7576379179954529,0
shared_detach,44,medium,8633,1,0.0003381278074812144,0.018388252705335617,0.04474806785583496,0.20456106960773468,0.7934920787811279,0
shared_detach,44,large,8633,2,0.008339332416653633,0.09131994843482971,0.057926058769226074,0.12166562676429749,0.7216281890869141,1
shared_detach,44,large,8633,3,0.0010088718263432384,0.0317627415060997,0.099066823720932,0.15117806196212769,0.8607279658317566,0
shared_detach,44,large,1918,1,6.38436249573715e-05,0.007990220561623573,0.012288451194763184,0.07025951892137527,0.9125617146492004,1
shared_detach,44,large,1918,0,0.001610468840226531,0.040130648761987686,0.0844079852104187,0.28402847051620483,0.6367054581642151,1
shared_detach,44,large,4405,2,0.0017615370452404022,0.041970670223236084,0.10174953937530518,0.3034271001815796,0.6976514458656311,1
shared_detach,44,large,4405,1,0.0029119974933564663,0.05396292731165886,0.07176017761230469,0.12237998098134995,0.7805734872817993,1
shared_detach,44,large,4405,3,0.0004583117552101612,0.021408217027783394,0.02338087558746338,0.06396600604057312,0.8637598752975464,1
shared_detach,44,large,4405,0,0.0027239650953561068,0.05219161882996559,0.0300561785697937,0.053252220153808594,0.8291248083114624,0
shared_detach,44,large,8443,0,0.003861706703901291,0.06214263290166855,0.06533956527709961,0.1752103716135025,0.6780837774276733,1
shared_detach,44,large,6654,2,0.0008225229103118181,0.028679659590125084,0.0023476481437683105,0.007077536545693874,0.8024178147315979,1
shared_detach,44,large,6654,0,2.9268694561324082e-05,0.005410055164247751,0.014072179794311523,0.017937488853931427,0.9789220094680786,1
shared_detach,44,large,6654,1,0.00015694808098487556,0.012527892366051674,0.05098715424537659,0.14040058851242065,0.8714555501937866,1
shared_detach,44,large,1938,0,0.0006538070156238973,0.025569649413228035,0.02644360065460205,0.029711473733186722,0.9270442724227905,1
shared_detach,44,large,6190,0,0.0015466685872524977,0.0393277071416378,0.038044750690460205,0.05420781672000885,0.866925835609436,0
shared_detach,44,large,5214,0,3.7262964269757504e-06,0.0019303617300465703,0.062429189682006836,0.06997667253017426,0.9334851503372192,0
shared_detach,44,medium,6020,1,1.5233531485137064e-05,0.003903015749529004,0.040008388459682465,0.13893486559391022,0.7901725172996521,1
shared_detach,44,large,6020,0,0.00015332645853050053,0.012382506392896175,0.022391796112060547,0.03210276737809181,0.9546629786491394,0
shared_detach,44,large,9192,0,0.0012676708865910769,0.035604365170001984,0.029165923595428467,0.03590657189488411,0.9093852639198303,0
shared_detach,44,large,849,0,0.004339632112532854,0.06587588787078857,0.06266972422599792,0.12950938940048218,0.7318508625030518,0
shared_detach,44,medium,3003,3,0.0017752121202647686,0.04213326796889305,0.08424343168735504,0.3907155692577362,0.5113217234611511,1
shared_detach,44,large,3003,2,0.010447641834616661,0.10221370309591293,0.024945825338363647,0.10470126569271088,0.27613726258277893,1
shared_detach,44,large,3003,0,0.0007689106278121471,0.02772923745214939,0.0785859227180481,0.21631331741809845,0.7913399934768677,1
shared_detach,44,large,3003,1,0.010725912638008595,0.10356598347425461,0.01612028479576111,0.051093459129333496,0.561286449432373,1
shared_detach,44,large,7900,1,0.014147987589240074,0.11894531548023224,0.15539896488189697,0.15625114738941193,0.7578677535057068,0
shared_detach,44,large,7900,0,0.0002990307111758739,0.017292505130171776,0.02341330051422119,0.06444588303565979,0.8999037742614746,0
shared_detach,44,medium,8095,0,0.0023868398275226355,0.04885529354214668,0.1783597320318222,1.791589379310608,0.35757339000701904,0
shared_detach,44,large,8095,1,0.00020077932276763022,0.0141696622595191,0.019144147634506226,0.04413807764649391,0.9335846304893494,0
shared_detach,44,large,3781,0,0.0010217955568805337,0.03196553885936737,0.04807943105697632,0.07255015522241592,0.8783032298088074,1
shared_detach,44,medium,3781,2,7.045055826893076e-05,0.008393483236432076,0.0273575559258461,0.2762449085712433,0.6923353672027588,1
shared_detach,44,large,3781,1,0.0006205433746799827,0.024910708889365196,0.04858320951461792,0.07972733676433563,0.881432056427002,1
shared_detach,44,large,5588,0,6.31611401331611e-05,0.007947398349642754,0.005484670400619507,0.02335808426141739,0.9171373248100281,1
shared_detach,44,large,8628,3,0.00016828883963171393,0.012972618453204632,0.051952898502349854,0.09583361446857452,0.9063499569892883,1
shared_detach,44,large,8628,2,0.009366699494421482,0.09678170830011368,0.11935591697692871,0.15930218994617462,0.7486205697059631,1
shared_detach,44,medium,8628,1,0.011383652687072754,0.10669419914484024,0.06207829713821411,0.34000691771507263,0.1256900131702423,0
shared_detach,44,large,8628,0,0.0012278155190870166,0.035040199756622314,0.050102412700653076,0.1663990616798401,0.756811797618866,1
shared_detach,44,large,5314,0,0.0007061176002025604,0.026572873815894127,0.06478321552276611,0.09206347912549973,0.9017216563224792,0
shared_detach,44,small,8292,3,1.2120926839997992e-05,0.003481512190774083,0.08375421911478043,2.0976638793945312,0.23906326293945312,0
shared_detach,44,small,8292,5,0.00020483051775954664,0.014311901293694973,0.1587435007095337,9.921476364135742,0.028252817690372467,0
shared_detach,44,small,8292,2,0.0011345120146870613,0.03368251770734787,0.09437157213687897,1.8499467372894287,0.27252864837646484,0
shared_detach,44,medium,8292,0,3.246090273023583e-06,0.0018016909016296268,0.01991073042154312,0.25216707587242126,0.7870160937309265,0
shared_detach,44,medium,8292,1,6.526734068756923e-05,0.008078820072114468,0.0319892093539238,0.37513038516044617,0.659665584564209,0
shared_detach,44,small,8292,4,0.0003019121359102428,0.01737561821937561,0.04067927598953247,1.9328681230545044,0.1997579038143158,0
shared_detach,44,large,8338,0,0.0007787253707647324,0.027905650436878204,0.08646512031555176,0.12929180264472961,0.8788977861404419,0
shared_detach,44,large,6949,0,0.001194191281683743,0.034557074308395386,0.07443374395370483,0.09724025428295135,0.8639100790023804,0
shared_detach,44,large,7154,0,1.2357986634015106e-05,0.0035153927747160196,0.005256682634353638,0.008827520534396172,0.9876135587692261,1
shared_detach,44,large,5940,1,0.00031150152790360153,0.01764940656721592,0.08502399921417236,0.278372585773468,0.7141644954681396,1
shared_detach,44,large,5940,0,1.1633034773694817e-05,0.003410723526030779,0.03628459572792053,0.061081815510988235,0.9398413300514221,1
shared_detach,44,large,5940,3,0.0002083729050355032,0.01443512737751007,0.044133156538009644,0.12981180846691132,0.8573651909828186,1
shared_detach,44,large,5940,4,0.0005302432109601796,0.02302701026201248,0.022977396845817566,0.08240959793329239,0.8457360863685608,1
shared_detach,44,large,5940,5,1.8911947336164303e-05,0.004348787013441324,0.013824909925460815,0.04247273504734039,0.9566813111305237,1
shared_detach,44,large,5940,2,0.00020018684153910726,0.014148740097880363,0.052942320704460144,0.1525600701570511,0.8450696468353271,1
shared_detach,44,large,851,0,0.000705334881786257,0.02655814215540886,0.03472056984901428,0.06304597854614258,0.8867923021316528,0
shared_detach,44,large,851,1,0.0002245860523544252,0.014986195601522923,0.07856637239456177,0.23620736598968506,0.8078894019126892,1
shared_detach,44,medium,2047,0,0.0017598269041627645,0.0419502891600132,0.13650652766227722,1.072803258895874,0.3940524160861969,0
shared_detach,44,medium,6404,0,0.0013641506666317582,0.03693440929055214,0.007437601685523987,0.06633275002241135,0.5074566602706909,0
shared_detach,44,large,7536,0,0.00012306132703088224,0.011093300767242908,0.049986064434051514,0.09762902557849884,0.9041930437088013,0
shared_detach,44,large,7536,1,0.005687409546226263,0.07541491836309433,0.14711853861808777,0.2595140337944031,0.696826159954071,1
shared_detach,44,large,8252,0,4.9388399929739535e-05,0.007027687970548868,0.03626734018325806,0.043878037482500076,0.93096524477005,0
shared_detach,44,large,1206,1,0.00013357491116039455,0.011557461693882942,0.02621246874332428,0.11170139163732529,0.7985504269599915,0
shared_detach,44,large,1206,0,8.520390110788867e-06,0.0029189707711338997,0.029357731342315674,0.10220371186733246,0.8977075219154358,1
shared_detach,44,medium,4121,2,0.0005069315084256232,0.02251513861119747,0.056845635175704956,0.28857603669166565,0.7627672553062439,1
shared_detach,44,large,4121,1,5.006545325159095e-05,0.007075694389641285,0.009813964366912842,0.022327838465571404,0.9277156591415405,1
shared_detach,44,large,4121,0,4.8819965741131455e-05,0.006987128406763077,0.08128908276557922,0.33997148275375366,0.6875399947166443,1
shared_detach,44,medium,4857,14,0.0008041128166951239,0.02835688367486,0.015410549938678741,0.0458981990814209,0.559424638748169,0
shared_detach,44,large,4857,11,0.0006624703528359532,0.02573850005865097,0.017559051513671875,0.05787722021341324,0.8320715427398682,1
shared_detach,44,large,4857,13,6.402416329365224e-05,0.008001510053873062,0.11284121870994568,0.2989374101161957,0.720088541507721,1
