experiment,seed,image_id,large_gt_count,matched_tp_score_mean,matched_tp_score_min,matched_iou_mean,matched_class_accuracy,fp_query_count,fp_score_mean,fp_score_q95,fp_score_q99,fp_score_top10_mean,fp_score_max,tp_minus_top_fp,tp_above_top_fp,duplicate_like_fp50_count,duplicate_like_fp50_rate,high_confidence_fp50_count,checkpoint_epoch,fingerprint
shared_e2e,43,851,2,0.17697180807590485,0.11326225101947784,0.8731290102005005,1.0,298,0.0375528559088707,0.10274042189121246,0.16781651973724365,0.16387222707271576,0.21553193032741547,-0.03856012225151062,0,16,0.05369127541780472,0,7,d1b7a9f86e187c5e
shared_e2e,43,7536,2,0.05829133465886116,0.051746904850006104,0.9303461313247681,0.0,298,0.03806517645716667,0.07275385409593582,0.09792356938123703,0.09119637310504913,0.10746418684720993,-0.04917285218834877,0,6,0.020134229212999344,0,7,d1b7a9f86e187c5e
shared_e2e,43,8252,1,0.1148534044623375,0.1148534044623375,0.9147660732269287,0.0,299,0.0289157684892416,0.06260044127702713,0.09779183566570282,0.09342487156391144,0.13600358366966248,-0.02115017920732498,0,2,0.006688963156193495,0,7,d1b7a9f86e187c5e
shared_e2e,43,1206,2,0.13580042123794556,0.06565386056900024,0.8681288957595825,0.5,298,0.04163428768515587,0.1312907636165619,0.19228936731815338,0.18474051356315613,0.22814403474330902,-0.09234361350536346,0,18,0.06040268391370773,0,7,d1b7a9f86e187c5e
shared_e2e,43,4121,2,0.18020296096801758,0.12643472850322723,0.7831032276153564,1.0,297,0.038526419550180435,0.10182377696037292,0.15446186065673828,0.13995817303657532,0.1980680227279663,-0.01786506175994873,0,28,0.09427609294652939,0,7,d1b7a9f86e187c5e
shared_e2e,43,4857,6,0.15123017132282257,0.042070746421813965,0.8120654821395874,0.8333333730697632,285,0.09510823339223862,0.1954764425754547,0.2945680320262909,0.27368980646133423,0.34831157326698303,-0.19708140194416046,0,51,0.17894737422466278,0,7,d1b7a9f86e187c5e
shared_e2e,43,3759,3,0.22297127544879913,0.20284421741962433,0.8807727694511414,1.0,296,0.05008884519338608,0.1472080498933792,0.2100001722574234,0.20535793900489807,0.23885071277618408,-0.01587943732738495,0,51,0.17229729890823364,0,7,d1b7a9f86e187c5e
shared_e2e,43,5057,2,0.1948816180229187,0.1380825787782669,0.9039351344108582,0.5,297,0.03988874331116676,0.10708218812942505,0.1741832196712494,0.16715487837791443,0.22798123955726624,-0.033099621534347534,0,32,0.10774410516023636,0,7,d1b7a9f86e187c5e
shared_e2e,43,6296,3,0.19936919212341309,0.16043613851070404,0.8330334424972534,1.0,297,0.06291262060403824,0.1778547167778015,0.2424657642841339,0.23202085494995117,0.25935375690460205,-0.059984564781188965,0,76,0.25589224696159363,0,7,d1b7a9f86e187c5e
shared_e2e,43,3351,1,0.1242164894938469,0.1242164894938469,0.9638881683349609,1.0,299,0.027853472158312798,0.06260886788368225,0.10849462449550629,0.10904498398303986,0.14640411734580994,-0.022187627851963043,0,26,0.08695652335882187,0,7,d1b7a9f86e187c5e
shared_e2e,43,3673,2,0.0646766871213913,0.06289305537939072,0.9203331470489502,0.0,298,0.0400574654340744,0.10336805880069733,0.13517369329929352,0.1294967085123062,0.15317998826503754,-0.08850330114364624,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,3330,1,0.0713176280260086,0.0713176280260086,0.909763753414154,0.0,298,0.03567579761147499,0.09692034125328064,0.1630878895521164,0.14935225248336792,0.1998274326324463,-0.12850980460643768,0,15,0.05033557116985321,0,7,d1b7a9f86e187c5e
shared_e2e,43,3838,4,0.2215309888124466,0.19374655187129974,0.8907449245452881,1.0,294,0.08017449080944061,0.1993151605129242,0.23764336109161377,0.23926177620887756,0.26344144344329834,-0.041910454630851746,0,79,0.2687074840068817,0,7,d1b7a9f86e187c5e
shared_e2e,43,6759,1,0.03855140507221222,0.03855140507221222,0.944744884967804,0.0,299,0.030500439926981926,0.08268813043832779,0.11964190751314163,0.10785064846277237,0.1276565045118332,-0.08910509943962097,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,3886,1,0.059001561254262924,0.059001561254262924,0.9594621062278748,0.0,299,0.028234433382749557,0.07802681624889374,0.140727698802948,0.12671564519405365,0.16409076750278473,-0.1050892025232315,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,3335,4,0.07703335583209991,0.035131145268678665,0.6975957155227661,0.75,293,0.053410448133945465,0.15375292301177979,0.1920689344406128,0.19533416628837585,0.25691303610801697,-0.17987968027591705,0,47,0.16040955483913422,0,7,d1b7a9f86e187c5e
shared_e2e,43,5065,1,0.09368005394935608,0.09368005394935608,0.9627670645713806,1.0,299,0.031135907396674156,0.0720069482922554,0.13269655406475067,0.12601208686828613,0.1664985716342926,-0.07281851768493652,0,32,0.10702341049909592,0,7,d1b7a9f86e187c5e
shared_e2e,43,5253,1,0.0679786279797554,0.0679786279797554,0.9567294120788574,0.0,299,0.027624046429991722,0.07183127850294113,0.13205714523792267,0.11963514983654022,0.16008500754833221,-0.09210637956857681,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,4281,1,0.05130108445882797,0.05130108445882797,0.8672835826873779,0.0,298,0.03649917244911194,0.10641192644834518,0.16314806044101715,0.1546114981174469,0.19155855476856232,-0.14025747776031494,0,4,0.01342281885445118,0,7,d1b7a9f86e187c5e
shared_e2e,43,1758,2,0.07068830728530884,0.040348492562770844,0.5704504251480103,0.5,298,0.053344130516052246,0.115766741335392,0.13563024997711182,0.13553549349308014,0.16910938918590546,-0.09842108190059662,0,31,0.10402684658765793,0,7,d1b7a9f86e187c5e
shared_e2e,43,756,1,0.06094289943575859,0.06094289943575859,0.9645258188247681,0.0,299,0.03263339400291443,0.0842953696846962,0.11062808334827423,0.1055612713098526,0.13129399716854095,-0.07035109400749207,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,6295,3,0.0740497037768364,0.07143951952457428,0.7663010954856873,0.0,297,0.0502140149474144,0.14736469089984894,0.18271738290786743,0.1779123842716217,0.19838333129882812,-0.12433362752199173,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,9072,1,0.0495312437415123,0.0495312437415123,0.6551214456558228,1.0,299,0.033638399094343185,0.07572440803050995,0.09679751098155975,0.09651917219161987,0.12210331112146378,-0.07257206737995148,0,12,0.040133778005838394,0,7,d1b7a9f86e187c5e
shared_e2e,43,9032,2,0.07281878590583801,0.0676119327545166,0.8936859965324402,0.0,297,0.04507455602288246,0.12358839809894562,0.16838200390338898,0.1608888804912567,0.20246340334415436,-0.12964461743831635,0,1,0.003367003286257386,0,7,d1b7a9f86e187c5e
shared_e2e,43,4168,2,0.14724092185497284,0.08413777500391006,0.4324909746646881,0.5,298,0.03932168334722519,0.11935853213071823,0.17945720255374908,0.1714259833097458,0.22612446546554565,-0.07888354361057281,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,7691,1,0.17057916522026062,0.17057916522026062,0.9065995812416077,1.0,299,0.026454657316207886,0.07120158523321152,0.12246347963809967,0.11572430282831192,0.15621976554393768,0.014359399676322937,1,18,0.06020066887140274,0,7,d1b7a9f86e187c5e
shared_e2e,43,140,2,0.036790527403354645,0.0336148776113987,0.6597345471382141,0.0,298,0.03172813728451729,0.0684211403131485,0.10166594386100769,0.09822728484869003,0.1163848340511322,-0.07959430664777756,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,6855,1,0.053219690918922424,0.053219690918922424,0.9344404935836792,0.0,297,0.039387691766023636,0.08214469254016876,0.22131381928920746,0.1933709979057312,0.2638973295688629,-0.2106776386499405,0,8,0.02693602629005909,0,7,d1b7a9f86e187c5e
shared_e2e,43,2063,4,0.06994744390249252,0.047529835253953934,0.7671180963516235,0.5,293,0.0689634308218956,0.16719794273376465,0.19704872369766235,0.193640798330307,0.20283088088035583,-0.13288342952728271,0,23,0.07849828898906708,0,7,d1b7a9f86e187c5e
shared_e2e,43,9776,3,0.09415244311094284,0.06953100115060806,0.708838164806366,1.0,297,0.04785144329071045,0.1180446520447731,0.25326016545295715,0.22558161616325378,0.2987808883190155,-0.20462843775749207,0,25,0.08417508006095886,0,7,d1b7a9f86e187c5e
shared_e2e,43,2129,4,0.06069159135222435,0.03607600927352905,0.7390534281730652,0.0,296,0.03253193944692612,0.07925519347190857,0.11200173199176788,0.1124228835105896,0.16236986219882965,-0.101678267121315,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,6348,1,0.07218891382217407,0.07218891382217407,0.9390784502029419,0.0,298,0.04281258583068848,0.08974145352840424,0.11396674811840057,0.11232773959636688,0.13760462403297424,-0.06541571021080017,0,9,0.030201341956853867,0,7,d1b7a9f86e187c5e
shared_e2e,43,2940,2,0.10663041472434998,0.05588141828775406,0.9390541911125183,0.5,293,0.0598110631108284,0.13831473886966705,0.2092517912387848,0.197584867477417,0.2543046176433563,-0.14767420291900635,0,42,0.1433447003364563,0,7,d1b7a9f86e187c5e
shared_e2e,43,4100,1,0.03746216744184494,0.03746216744184494,0.708570122718811,0.0,299,0.03427793085575104,0.07346463948488235,0.10971062630414963,0.10480594635009766,0.12413205951452255,-0.08666989207267761,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,2953,4,0.07281333953142166,0.06593745946884155,0.8388595581054688,0.0,295,0.05615844577550888,0.1282322257757187,0.1878577172756195,0.1825563758611679,0.20527461171150208,-0.132461279630661,0,1,0.003389830468222499,0,7,d1b7a9f86e187c5e
shared_e2e,43,8933,1,0.037618786096572876,0.037618786096572876,0.6738614439964294,0.0,297,0.03776073083281517,0.08315819501876831,0.1017598807811737,0.10029993951320648,0.12069717049598694,-0.08307838439941406,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,763,1,0.06645180284976959,0.06645180284976959,0.9308534264564514,0.0,299,0.028994286432862282,0.06906062364578247,0.1101834625005722,0.10994508117437363,0.13640686869621277,-0.06995506584644318,0,2,0.006688963156193495,0,7,d1b7a9f86e187c5e
shared_e2e,43,9942,3,0.15994389355182648,0.126886785030365,0.9124665260314941,1.0,297,0.07224802672863007,0.18735481798648834,0.21566040813922882,0.20864176750183105,0.22563239932060242,-0.06568850576877594,0,100,0.33670032024383545,0,7,d1b7a9f86e187c5e
shared_e2e,43,2567,1,0.10982824862003326,0.10982824862003326,0.9348954558372498,0.0,299,0.029015881940722466,0.0758495107293129,0.13163326680660248,0.12118778377771378,0.16495788097381592,-0.055129632353782654,0,10,0.03344481438398361,0,7,d1b7a9f86e187c5e
shared_e2e,43,9869,1,0.17769531905651093,0.17769531905651093,0.9693899750709534,1.0,299,0.03922722488641739,0.09702261537313461,0.13988301157951355,0.13623358309268951,0.1825694888830185,-0.004874169826507568,0,55,0.18394649028778076,0,7,d1b7a9f86e187c5e
shared_e2e,43,5579,2,0.08600296080112457,0.07565151900053024,0.8311128616333008,0.0,298,0.03937843441963196,0.10296545922756195,0.13919582962989807,0.13563528656959534,0.14563021063804626,-0.05962724983692169,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,4464,2,0.14705222845077515,0.09324266761541367,0.9636209607124329,0.5,297,0.04266076907515526,0.11761757731437683,0.16065861284732819,0.15946337580680847,0.20354409515857697,-0.05649186670780182,0,15,0.05050504952669144,0,7,d1b7a9f86e187c5e
shared_e2e,43,4020,2,0.0763879269361496,0.05544932931661606,0.922614336013794,0.5,297,0.04911871626973152,0.12121615558862686,0.15882602334022522,0.15138614177703857,0.17688988149166107,-0.10050195455551147,0,13,0.04377104341983795,0,7,d1b7a9f86e187c5e
shared_e2e,43,3116,1,0.04276633262634277,0.04276633262634277,0.8297821283340454,0.0,299,0.02835783176124096,0.06083444505929947,0.12189949303865433,0.11237742751836777,0.14460694789886475,-0.10184061527252197,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,865,4,0.17002007365226746,0.10251611471176147,0.845168948173523,0.75,291,0.07935241609811783,0.18090009689331055,0.24261167645454407,0.23976702988147736,0.3222319781780243,-0.15221190452575684,0,41,0.14089347422122955,0,7,d1b7a9f86e187c5e
shared_e2e,43,2845,1,0.033971019089221954,0.033971019089221954,0.888163149356842,0.0,294,0.051560644060373306,0.16240081191062927,0.21349352598190308,0.2028779238462448,0.23654423654079437,-0.20257321000099182,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,9537,1,0.11271438002586365,0.11271438002586365,0.8808813691139221,1.0,298,0.032070595771074295,0.09206409752368927,0.1437615156173706,0.1318426877260208,0.16761165857315063,-0.05489727854728699,0,15,0.05033557116985321,0,7,d1b7a9f86e187c5e
shared_e2e,43,5146,10,0.19362342357635498,0.027530750259757042,0.8280326128005981,0.5,290,0.0949333906173706,0.23912855982780457,0.3346712291240692,0.3155599534511566,0.3743518888950348,-0.1807284653186798,0,71,0.24482758343219757,0,7,d1b7a9f86e187c5e
shared_e2e,43,5239,1,0.14398108422756195,0.14398108422756195,0.842546820640564,1.0,296,0.07257634401321411,0.16403374075889587,0.2300080507993698,0.21842250227928162,0.2652040719985962,-0.12122298777103424,0,9,0.030405405908823013,0,7,d1b7a9f86e187c5e
shared_e2e,43,3145,2,0.08154033124446869,0.07416889071464539,0.894996166229248,1.0,298,0.044733528047800064,0.12749280035495758,0.15953432023525238,0.15839700400829315,0.18843653798103333,-0.10689620673656464,0,85,0.28523489832878113,0,7,d1b7a9f86e187c5e
shared_e2e,43,7256,3,0.12824049592018127,0.0487525649368763,0.8353211283683777,0.6666666865348816,297,0.045558344572782516,0.15823322534561157,0.25919613242149353,0.2464684247970581,0.28824320435523987,-0.1600027084350586,0,25,0.08417508006095886,0,7,d1b7a9f86e187c5e
baseline,44,6381,7,0.20101363956928253,0.06095602363348007,0.7479875087738037,0.8571429252624512,283,0.11280225962400436,0.24220450222492218,0.29840224981307983,0.2875564694404602,0.342101514339447,-0.1410878747701645,0,42,0.1484098881483078,0,7,9fffb715f8680daa
baseline,44,4537,5,0.11768724024295807,0.0541362389922142,0.8411955237388611,0.20000000298023224,293,0.05858662724494934,0.13506095111370087,0.17471756041049957,0.1735396385192871,0.25035780668258667,-0.1326705664396286,0,1,0.0034129691775888205,0,7,9fffb715f8680daa
baseline,44,9896,1,0.061341892927885056,0.061341892927885056,0.8717441558837891,0.0,299,0.027575122192502022,0.0667647272348404,0.09241826087236404,0.08982378244400024,0.09836849570274353,-0.037026602774858475,0,6,0.020066889002919197,0,7,9fffb715f8680daa
baseline,44,7223,1,0.11831268668174744,0.11831268668174744,0.9433621168136597,1.0,299,0.03258826583623886,0.08814822137355804,0.11394679546356201,0.10966306924819946,0.12395227700471878,-0.005639590322971344,0,37,0.12374582141637802,0,7,9fffb715f8680daa
baseline,44,1977,1,0.07284262776374817,0.07284262776374817,0.8371855616569519,0.0,299,0.0324176549911499,0.07796911895275116,0.10054253041744232,0.0998031497001648,0.11190411448478699,-0.03906148672103882,0,10,0.03344481438398361,0,7,9fffb715f8680daa
baseline,44,5606,3,0.0732603445649147,0.04197991266846657,0.8089901208877563,0.6666666865348816,295,0.06998289376497269,0.18584224581718445,0.20710863173007965,0.20261354744434357,0.2137526422739029,-0.1404922902584076,0,55,0.18644067645072937,0,7,9fffb715f8680daa
baseline,44,8368,2,0.10498330742120743,0.045129794627428055,0.7261344194412231,0.5,298,0.041826870292425156,0.1313856691122055,0.1758374720811844,0.17053112387657166,0.19420412182807922,-0.0892208144068718,0,40,0.1342281848192215,0,7,9fffb715f8680daa
baseline,44,6852,2,0.11186785995960236,0.08852789551019669,0.8705965280532837,0.5,297,0.04785251244902611,0.11392660439014435,0.17434701323509216,0.15638503432273865,0.19161057472229004,-0.07974271476268768,0,10,0.033670034259557724,0,7,9fffb715f8680daa
baseline,44,5879,1,0.06597533822059631,0.06597533822059631,0.9097771048545837,1.0,299,0.03299124911427498,0.07049177587032318,0.0832303836941719,0.08258788287639618,0.09287390857934952,-0.026898570358753204,0,49,0.1638796031475067,0,7,9fffb715f8680daa
baseline,44,3369,1,0.04197340086102486,0.04197340086102486,0.7621728181838989,0.0,296,0.05757695436477661,0.1813967525959015,0.23049108684062958,0.23012106120586395,0.27672094106674194,-0.23474754393100739,0,7,0.02364864945411682,0,7,9fffb715f8680daa
baseline,44,6062,1,0.1264266073703766,0.1264266073703766,0.9459230899810791,1.0,297,0.04930780082941055,0.11638615280389786,0.16442276537418365,0.17009824514389038,0.2667511999607086,-0.14032459259033203,0,38,0.12794612348079681,0,7,9fffb715f8680daa
baseline,44,740,2,0.04695773869752884,0.0423106774687767,0.8373742699623108,0.0,298,0.02961549535393715,0.0785590186715126,0.11351688951253891,0.10943931341171265,0.1340920776128769,-0.08713433891534805,0,0,0.0,0,7,9fffb715f8680daa
baseline,44,4031,2,0.045278150588274,0.02863328531384468,0.9131816029548645,0.5,297,0.043540388345718384,0.09258122742176056,0.12946076691150665,0.12288503348827362,0.14085300266742706,-0.09557485580444336,0,7,0.023569023236632347,0,7,9fffb715f8680daa
baseline,44,9724,1,0.07972108572721481,0.07972108572721481,0.9360412359237671,1.0,299,0.03736081346869469,0.07738146185874939,0.09305603802204132,0.09041433036327362,0.09638900309801102,-0.016667917370796204,0,46,0.1538461595773697,0,7,9fffb715f8680daa
baseline,44,7062,1,0.06853461265563965,0.06853461265563965,0.9595209956169128,0.0,299,0.03506189212203026,0.08690851926803589,0.09517230838537216,0.09605976939201355,0.11418157815933228,-0.04564696550369263,0,5,0.016722407191991806,0,7,9fffb715f8680daa
baseline,44,9755,2,0.1201804131269455,0.0338154062628746,0.8268426060676575,0.5,298,0.039088375866413116,0.08257082104682922,0.17118704319000244,0.14653858542442322,0.2024463266134262,-0.08226591348648071,0,10,0.033557046204805374,0,7,9fffb715f8680daa
baseline,44,3808,1,0.022758837789297104,0.022758837789297104,0.8998156189918518,0.0,299,0.037235796451568604,0.07999040186405182,0.10602255910634995,0.10636130720376968,0.13871832191944122,-0.11595948040485382,0,0,0.0,0,7,9fffb715f8680daa
baseline,44,5478,4,0.09401219338178635,0.024301012977957726,0.8480597734451294,0.5,296,0.05039352551102638,0.13711494207382202,0.16822367906570435,0.16844917833805084,0.2094724178314209,-0.11546022444963455,0,29,0.09797297418117523,0,7,9fffb715f8680daa
baseline,44,7905,1,0.058121323585510254,0.058121323585510254,0.8764596581459045,1.0,299,0.03522585332393646,0.07098351418972015,0.07846584171056747,0.07833167165517807,0.08444466441869736,-0.026323340833187103,0,28,0.09364548325538635,0,7,9fffb715f8680daa
baseline,44,8633,3,0.06412578374147415,0.04403777793049812,0.9100140929222107,0.0,296,0.039691437035799026,0.10069223493337631,0.1152554303407669,0.11539001762866974,0.13673041760921478,-0.07260463386774063,0,25,0.08445946127176285,0,7,9fffb715f8680daa
baseline,44,1918,2,0.19350852072238922,0.1209230050444603,0.7752192616462708,1.0,298,0.04474417865276337,0.14386387169361115,0.20971599221229553,0.1999642550945282,0.2514319121837616,-0.057923391461372375,0,24,0.08053691685199738,0,7,9fffb715f8680daa
baseline,44,4405,4,0.06021801009774208,0.04301600158214569,0.7365870475769043,0.5,296,0.04829568415880203,0.08215256035327911,0.106503427028656,0.10645421594381332,0.14423294365406036,-0.08401493728160858,0,20,0.06756757199764252,0,7,9fffb715f8680daa
baseline,44,8443,1,0.06387095898389816,0.06387095898389816,0.7280247211456299,0.0,299,0.03490176424384117,0.08410732448101044,0.13044233620166779,0.12475834041833878,0.14818598330020905,-0.08431502431631088,0,0,0.0,0,7,9fffb715f8680daa
baseline,44,6654,3,0.09441501647233963,0.07226669788360596,0.8984379172325134,0.6666666865348816,297,0.047114670276641846,0.08728647977113724,0.11823362857103348,0.11396975815296173,0.15601783990859985,-0.06160282343626022,0,34,0.11447811126708984,0,7,9fffb715f8680daa
baseline,44,1938,1,0.10063797980546951,0.10063797980546951,0.9400773048400879,1.0,299,0.038474537432193756,0.08726905286312103,0.0981745645403862,0.0975417047739029,0.10328896343708038,-0.0026509836316108704,0,73,0.2441471517086029,0,7,9fffb715f8680daa
baseline,44,6190,1,0.04826071485877037,0.04826071485877037,0.7896919846534729,0.0,299,0.038486722856760025,0.08554023504257202,0.10596328228712082,0.10272518545389175,0.11460208892822266,-0.06634137034416199,0,0,0.0,0,7,9fffb715f8680daa
baseline,44,5214,1,0.057375866919755936,0.057375866919755936,0.8480469584465027,0.0,299,0.03702970966696739,0.07311838865280151,0.08104033023118973,0.07986592501401901,0.08609277755022049,-0.028716910630464554,0,8,0.02675585262477398,0,7,9fffb715f8680daa
baseline,44,6020,1,0.07348939776420593,0.07348939776420593,0.9155752658843994,0.0,298,0.042905326932668686,0.07503082603216171,0.08803527802228928,0.09424474090337753,0.13594350218772888,-0.06245410442352295,0,0,0.0,0,7,9fffb715f8680daa
baseline,44,9192,1,0.0486382432281971,0.0486382432281971,0.8389591574668884,0.0,299,0.035856105387210846,0.07243917882442474,0.08427512645721436,0.08317498862743378,0.09030263870954514,-0.04166439548134804,0,0,0.0,0,7,9fffb715f8680daa
baseline,44,849,1,0.05900367349386215,0.05900367349386215,0.7137923240661621,0.0,299,0.03351752460002899,0.09635691344738007,0.11258161067962646,0.1109897717833519,0.12184028327465057,-0.06283660978078842,0,1,0.0033444815780967474,0,7,9fffb715f8680daa
baseline,44,3003,3,0.07185632735490799,0.06857363879680634,0.6211395263671875,1.0,296,0.06993100792169571,0.19872842729091644,0.23066268861293793,0.2294968068599701,0.2716798186302185,-0.1998234987258911,0,14,0.04729729890823364,0,7,9fffb715f8680daa
baseline,44,7900,2,0.026208635419607162,0.021959558129310608,0.8821920156478882,0.0,298,0.03551063686609268,0.07182509452104568,0.09420216828584671,0.09343894571065903,0.11213985085487366,-0.0859312117099762,0,0,0.0,0,7,9fffb715f8680daa
baseline,44,8095,1,0.0681588426232338,0.0681588426232338,0.9331595301628113,0.0,298,0.04689837619662285,0.10485263168811798,0.1424291431903839,0.13603535294532776,0.16676944494247437,-0.09861060231924057,0,0,0.0,0,7,9fffb715f8680daa
baseline,44,3781,2,0.1734684705734253,0.14719493687152863,0.9131550788879395,1.0,297,0.06609342247247696,0.1613510549068451,0.18343034386634827,0.1925218552350998,0.23855990171432495,-0.06509143114089966,0,80,0.2693602740764618,0,7,9fffb715f8680daa
baseline,44,5588,1,0.17573894560337067,0.17573894560337067,0.9037621021270752,1.0,299,0.03161528706550598,0.07478025555610657,0.14765703678131104,0.12568408250808716,0.1901990920305252,-0.014460146427154541,0,11,0.03678929805755615,0,7,9fffb715f8680daa
baseline,44,8628,3,0.06395938992500305,0.025903353467583656,0.8268896341323853,0.6666666865348816,296,0.04257997125387192,0.10199631005525589,0.13179266452789307,0.13123638927936554,0.14783909916877747,-0.08387970924377441,0,38,0.12837837636470795,0,7,9fffb715f8680daa
baseline,44,5314,1,0.035042598843574524,0.035042598843574524,0.8982375860214233,0.0,299,0.034546490758657455,0.06008606404066086,0.06376168131828308,0.0634019523859024,0.06618084758520126,-0.03113824874162674,0,1,0.0033444815780967474,0,7,9fffb715f8680daa
baseline,44,8338,1,0.03967077285051346,0.03967077285051346,0.5926700830459595,0.0,299,0.061321552842855453,0.1174001693725586,0.16427896916866302,0.1543068140745163,0.18842154741287231,-0.14875078201293945,0,0,0.0,0,7,9fffb715f8680daa
baseline,44,6949,1,0.060007378458976746,0.060007378458976746,0.8884271383285522,0.0,299,0.03310117870569229,0.07336091250181198,0.08847539126873016,0.08769404888153076,0.09875671565532684,-0.0387493371963501,0,38,0.12709030508995056,0,7,9fffb715f8680daa
baseline,44,7154,1,0.12713949382305145,0.12713949382305145,0.8646209239959717,1.0,299,0.039052851498126984,0.12504559755325317,0.16217052936553955,0.15744689106941223,0.171687513589859,-0.044548019766807556,0,36,0.12040133774280548,0,7,9fffb715f8680daa
baseline,44,5940,6,0.20508499443531036,0.18164978921413422,0.837151288986206,1.0,294,0.0810745507478714,0.20446474850177765,0.24601443111896515,0.23546597361564636,0.25812074542045593,-0.05303575098514557,0,79,0.2687074840068817,0,7,9fffb715f8680daa
baseline,44,851,2,0.15003454685211182,0.06702937185764313,0.8588501214981079,0.5,298,0.04075658693909645,0.09994029253721237,0.18460732698440552,0.17187106609344482,0.2014654278755188,-0.05143088102340698,0,22,0.07382550090551376,0,7,9fffb715f8680daa
baseline,44,7536,2,0.054120756685733795,0.04490934684872627,0.8481354713439941,0.0,298,0.049935419112443924,0.09075823426246643,0.1050795242190361,0.10302603244781494,0.10871083289384842,-0.054590076208114624,0,13,0.043624162673950195,0,7,9fffb715f8680daa
baseline,44,8252,1,0.07697270810604095,0.07697270810604095,0.9241219758987427,0.0,299,0.043746013194322586,0.08646328747272491,0.10431340336799622,0.10066642612218857,0.10925508290529251,-0.032282374799251556,0,0,0.0,0,7,9fffb715f8680daa
baseline,44,1206,2,0.11106240004301071,0.05274398252367973,0.7885944247245789,0.5,298,0.04664772003889084,0.13455989956855774,0.18561144173145294,0.18012559413909912,0.2100876271724701,-0.09902522712945938,0,18,0.06040268391370773,0,7,9fffb715f8680daa
baseline,44,4121,2,0.17969836294651031,0.1433727890253067,0.8152379989624023,1.0,297,0.04951624572277069,0.12189202010631561,0.15559622645378113,0.1588180661201477,0.2057274580001831,-0.02602909505367279,0,22,0.07407407462596893,0,7,9fffb715f8680daa
baseline,44,4857,6,0.12248613685369492,0.026180826127529144,0.8303853869438171,0.6666666865348816,285,0.09664389491081238,0.2086096554994583,0.23996470868587494,0.24190306663513184,0.27213916182518005,-0.14965301752090454,0,52,0.1824561506509781,0,7,9fffb715f8680daa
baseline,44,3759,3,0.19405996799468994,0.17058831453323364,0.9054241180419922,1.0,296,0.05739208310842514,0.16669215261936188,0.22017961740493774,0.20884275436401367,0.23237383365631104,-0.038313865661621094,0,62,0.20945946872234344,0,7,9fffb715f8680daa
baseline,44,5057,2,0.15913236141204834,0.11221000552177429,0.9302562475204468,0.5,297,0.03944433480501175,0.11389271169900894,0.1699456423521042,0.16858705878257751,0.2208397090435028,-0.06170734763145447,0,24,0.08080808073282242,0,7,9fffb715f8680daa
baseline,44,6296,3,0.10935178399085999,0.0906316488981247,0.8453320860862732,1.0,297,0.06526610255241394,0.16227665543556213,0.1850653886795044,0.1850592941045761,0.20527610182762146,-0.09592431783676147,0,83,0.2794612646102905,0,7,9fffb715f8680daa
baseline,44,3351,1,0.11551845073699951,0.11551845073699951,0.8521900177001953,1.0,299,0.031848326325416565,0.07493669539690018,0.09998869895935059,0.09491868317127228,0.11848514527082443,-0.0029666945338249207,0,36,0.12040133774280548,0,7,9fffb715f8680daa
baseline,44,3673,2,0.07284826040267944,0.07079586386680603,0.8934458494186401,0.0,298,0.03815774619579315,0.08086282014846802,0.11095253378152847,0.10912283509969711,0.13022811710834503,-0.05737985670566559,0,4,0.01342281885445118,0,7,9fffb715f8680daa
baseline,44,3330,1,0.05833982676267624,0.05833982676267624,0.8870134949684143,0.0,298,0.03488441929221153,0.08916698396205902,0.13308916985988617,0.134758859872818,0.19189848005771637,-0.13355866074562073,0,4,0.01342281885445118,0,7,9fffb715f8680daa
baseline,44,3838,4,0.16810791194438934,0.13434875011444092,0.8592069149017334,1.0,294,0.08150496333837509,0.19284924864768982,0.2096432000398636,0.21196985244750977,0.2287231981754303,-0.060615286231040955,0,92,0.31292515993118286,0,7,9fffb715f8680daa
baseline,44,6759,1,0.04751857742667198,0.04751857742667198,0.9549709558486938,0.0,299,0.0330200120806694,0.0618755966424942,0.07015850394964218,0.07275008410215378,0.09506146609783173,-0.047542888671159744,0,0,0.0,0,7,9fffb715f8680daa
baseline,44,3886,1,0.08058252185583115,0.08058252185583115,0.9122264385223389,0.0,299,0.03423263505101204,0.07343120127916336,0.09034412354230881,0.08839105814695358,0.09351552277803421,-0.012933000922203064,0,0,0.0,0,7,9fffb715f8680daa
