experiment,seed,checkpoint_epoch,image_id,scale,query_index,target_index,target_area_pixels,center_error_x,center_error_y,center_error_l1,covariance_error_l1,predicted_var_x,predicted_var_y,target_var_x,target_var_y,off_diagonal_abs,valid_attention_mass
baseline,42,7,5940,large,240,3,34163.99609375,0.03564810752868652,0.07073289155960083,0.10638099908828735,0.02925657480955124,0.004526218399405479,0.008807688020169735,0.007105333264917135,0.03262174874544144,0.0014316991437226534,0.8150806427001953
baseline,42,7,851,large,210,1,34375.8671875,0.03329750895500183,0.05302983522415161,0.08632734417915344,0.03953016549348831,0.0028184375260025263,0.01117588859051466,0.005525396671146154,0.04224534332752228,0.002876876387745142,0.7786871790885925
baseline,42,7,851,large,220,0,54493.5703125,0.027598261833190918,0.04702669382095337,0.07462495565414429,0.04005981981754303,0.004900700878351927,0.005409070756286383,0.029883161187171936,0.019629038870334625,0.00042869558092206717,0.8264422416687012
baseline,42,7,2047,medium,133,0,3357.441650390625,0.027509093284606934,0.06517699360847473,0.09268608689308167,0.009990228340029716,0.003778885817155242,0.007782992906868458,0.0024653340224176645,0.0009031837689690292,0.0008984333835542202,0.8824774026870728
baseline,42,7,6404,medium,190,0,1637.9998779296875,0.0019094347953796387,0.0695570707321167,0.07146650552749634,0.0028306497260928154,0.002231828635558486,0.0012582957278937101,0.0014355474850162864,0.0005069997860118747,0.0006415362586267292,0.8566169738769531
baseline,42,7,7536,large,78,1,76635.0078125,0.029093772172927856,0.05471616983413696,0.08380994200706482,0.061559971421957016,0.007631318643689156,0.005240016616880894,0.05148301273584366,0.022533338516950607,0.00020747662347275764,0.8503232002258301
baseline,42,7,7536,large,225,0,49151.99609375,0.01229315996170044,0.11183217167854309,0.12412533164024353,0.036496520042419434,0.008453604765236378,0.006557750981301069,0.02184533141553402,0.021845337003469467,0.003908604849129915,0.8917403221130371
baseline,42,7,8252,large,271,0,52700.00390625,0.09371906518936157,0.07510218024253845,0.16882124543190002,0.0635787844657898,0.0030635185539722443,0.004494153428822756,0.060208335518836975,0.009111705236136913,0.000908206042367965,0.785522997379303
baseline,42,7,1206,large,269,1,10709.4833984375,0.0016033947467803955,0.033991098403930664,0.03559449315071106,0.016642840579152107,0.0019636356737464666,0.009005379863083363,0.0011050703469663858,0.020501336082816124,0.002144159749150276,0.8204095363616943
baseline,42,7,1206,large,271,0,39797.8203125,0.017185091972351074,0.003322690725326538,0.020507782697677612,0.04722229391336441,0.0008724845247343183,0.00796379242092371,0.0063652037642896175,0.049152009189128876,0.0002706779632717371,0.7882159948348999
baseline,42,7,4121,large,192,1,19328.0,0.0244901180267334,0.010121285915374756,0.034611403942108154,0.018241437152028084,0.004053117707371712,0.006458704359829426,0.005461335182189941,0.017238378524780273,0.0030267727561295033,0.8385100960731506
baseline,42,7,4121,medium,223,2,4992.0,0.0293826162815094,0.05482125282287598,0.08420386910438538,0.003065392142161727,0.0014616312691941857,0.004719600081443787,0.0013653337955474854,0.004599723499268293,0.0014246091013774276,0.8266646265983582
baseline,42,7,4121,large,233,0,9899.9990234375,0.006220653653144836,0.03669625520706177,0.042916908860206604,0.007825304754078388,0.0010252937208861113,0.003109521698206663,0.0027000000700354576,0.009148036129772663,5.604207399301231e-05,0.8151513338088989
baseline,42,7,4857,medium,14,8,3280.0,0.015450716018676758,0.0059829652309417725,0.02143368124961853,0.013996576890349388,0.0031514375004917383,0.006972277536988258,0.002241332782432437,0.0009481484885327518,0.0035311710089445114,0.7982828617095947
baseline,42,7,4857,small,16,4,611.999267578125,0.011685371398925781,0.023104459047317505,0.034789830446243286,0.018396273255348206,0.003804256208240986,0.007069446612149477,0.00010799973097164184,0.0006850371137261391,0.004157803952693939,0.7836874723434448
baseline,42,7,4857,large,41,13,30176.001953125,0.020413339138031006,0.03694790601730347,0.05736124515533447,0.02429109811782837,0.0026338770985603333,0.0029815053567290306,0.011285331100225449,0.015938375145196915,0.0013413876295089722,0.7119979858398438
baseline,42,7,4857,large,59,1,39664.01171875,0.013108566403388977,0.015593945980072021,0.028702512383461,0.042141590267419815,0.0005887738079763949,0.007619272917509079,0.007301335223019123,0.04256238788366318,0.0002429571031825617,0.8432070016860962
baseline,42,7,4857,large,72,0,38994.00390625,0.013643443584442139,0.000396728515625,0.014040172100067139,0.046819478273391724,0.001297611859627068,0.008533022366464138,0.005985334049910307,0.05018134415149689,0.00024171783297788352,0.8267637491226196
baseline,42,7,4857,medium,85,2,1279.9989013671875,0.004331111907958984,0.030295729637145996,0.03462684154510498,0.010749553330242634,0.0021952525712549686,0.005471282638609409,0.00013333308743312955,0.002427260158583522,0.0028218054212629795,0.8143952488899231
baseline,42,7,4857,small,157,5,1008.0008544921875,0.012002348899841309,0.019457757472991943,0.03146010637283325,0.005711020436137915,0.0016477137105539441,0.0026701989118009806,0.00019200029782950878,0.0010453335708007216,0.0013152207247912884,0.8318538665771484
baseline,42,7,4857,large,163,12,33110.00390625,0.009528979659080505,0.07189023494720459,0.0814192146062851,0.029518546536564827,0.0013577673817053437,0.004932265728712082,0.007905335165560246,0.027392592281103134,0.0002553266240283847,0.7923638820648193
baseline,42,7,4857,small,202,10,764.9993896484375,0.014176249504089355,0.0008553862571716309,0.015031635761260986,0.015177828259766102,0.004809918813407421,0.005516630131751299,7.499985804315656e-05,0.0015413339715451002,0.0032338062301278114,0.7375588417053223
baseline,42,7,4857,large,208,11,32779.99609375,0.019770026206970215,0.0406954288482666,0.060465455055236816,0.032792769372463226,0.0015273906756192446,0.0032622043509036303,0.007400332018733025,0.028681479394435883,0.0007502779481001198,0.7713443040847778
baseline,42,7,4857,small,222,3,797.9998168945312,0.011491358280181885,0.019815191626548767,0.03130654990673065,0.00881221890449524,0.001998218474909663,0.0038774728309363127,0.00012033325037918985,0.0010453335708007216,0.002051097108051181,0.7932471036911011
baseline,42,7,4857,large,239,6,38934.0,0.04427272081375122,0.052546560764312744,0.09681928157806396,0.029613057151436806,0.0021535567939281464,0.006281586829572916,0.01414533331990242,0.021168000996112823,0.0013674329966306686,0.7646745443344116
baseline,42,7,4857,medium,267,14,8262.0009765625,0.02645845338702202,0.03613811731338501,0.06259657442569733,0.05475642532110214,0.016560861840844154,0.021119901910424232,0.0008670000825077295,0.015552002936601639,0.016747331246733665,0.7496130466461182
baseline,42,7,4857,medium,282,7,5306.99951171875,0.010687947273254395,0.03865799307823181,0.049345940351486206,0.0060240887105464935,0.002121787052601576,0.003954013809561729,0.0025229989551007748,0.002205037511885166,0.0019369504880160093,0.7570544481277466
baseline,42,7,4857,medium,287,9,2559.999755859375,0.05706191062927246,0.08033570647239685,0.1373976171016693,0.011153696104884148,0.002634612610563636,0.005290425848215818,0.001365332631394267,0.0009481484885327518,0.0027710692957043648,0.7601054906845093
baseline,42,7,3759,large,1,0,30134.00390625,0.006371736526489258,0.021616578102111816,0.027988314628601074,0.035507217049598694,0.0007651636260561645,0.005216741003096104,0.00496133416891098,0.036153487861156464,0.00018714855832513422,0.7892105579376221
baseline,42,7,3759,large,27,2,41520.0078125,0.007214188575744629,0.0233306884765625,0.03054487705230713,0.038227785378694534,0.0012824543518945575,0.0046201604418456554,0.009976334869861603,0.03413333743810654,1.0364336958446074e-05,0.7377862930297852
baseline,42,7,3759,large,258,1,18252.00390625,0.030067920684814453,0.025967061519622803,0.056034982204437256,0.02839023247361183,0.0009064953192137182,0.005510781425982714,0.0020280005410313606,0.03244800865650177,0.00016574989422224462,0.78361976146698
baseline,42,7,3759,medium,282,3,8364.0029296875,0.02509284019470215,0.06752532720565796,0.09261816740036011,0.004343898966908455,0.002023574197664857,0.004779573995620012,0.0022413344122469425,0.006165335886180401,0.0013701881980523467,0.8584550619125366
baseline,42,7,5057,large,154,0,37989.0,0.028291642665863037,0.022565722465515137,0.050857365131378174,0.034847624599933624,0.002486341167241335,0.0048914686776697636,0.011907001957297325,0.029999997466802597,0.0001592168991919607,0.8177136182785034
baseline,42,7,5057,medium,200,2,5631.9990234375,0.025117427110671997,0.0355038046836853,0.0606212317943573,0.04409341514110565,0.010362382046878338,0.017755379900336266,0.0013653335627168417,0.005750350654125214,0.011545668356120586,0.8519131541252136
baseline,42,7,5057,large,283,1,37836.99609375,0.0188102126121521,0.07280761003494263,0.09161782264709473,0.04453336074948311,0.001115171704441309,0.005867586936801672,0.008216332644224167,0.04312838613986969,8.570015052100644e-05,0.7985063791275024
baseline,42,7,6296,large,39,0,38326.26953125,0.03739964962005615,0.03257596492767334,0.06997561454772949,0.057703569531440735,0.001434553530998528,0.008044872432947159,0.00413766223937273,0.06163332983851433,0.0007060003117658198,0.8675256967544556
baseline,42,7,6296,large,232,2,65347.0078125,0.03817969560623169,0.012866973876953125,0.051046669483184814,0.07351445406675339,0.002715208800509572,0.013811292126774788,0.009263136424124241,0.08003333956003189,0.00037224049447104335,0.8089725971221924
baseline,42,7,6296,large,254,1,58419.26953125,0.08603370189666748,0.07790949940681458,0.16394320130348206,0.07739675045013428,0.004003485664725304,0.014213722199201584,0.00732822110876441,0.08085207641124725,0.0037168306298553944,0.8820342421531677
baseline,42,7,3351,large,192,0,80030.0078125,0.029970407485961914,0.046380043029785156,0.07635045051574707,0.05507633090019226,0.008361988700926304,0.008873182348906994,0.030401337891817093,0.04161481559276581,0.00014767312677577138,0.8389848470687866
baseline,42,7,3673,large,111,0,62099.99609375,0.03260934352874756,0.025319933891296387,0.057929277420043945,0.048514507710933685,0.005389549769461155,0.0067674508318305016,0.024299997836351395,0.031348150223493576,0.002511680591851473,0.8999142646789551
baseline,42,7,3673,large,261,1,71060.0078125,0.0784103274345398,0.0024597644805908203,0.08087009191513062,0.08217202872037888,0.0011925528524443507,0.013929524458944798,0.012033334001898766,0.08288950473070145,0.0011856327764689922,0.8548179864883423
baseline,42,7,3330,large,40,0,16415.99609375,0.01721733808517456,0.005191147327423096,0.022408485412597656,0.01646219938993454,0.0017142097931355238,0.005174295976758003,0.0038879993371665478,0.01736270636320114,0.0010500000789761543,0.7937287092208862
baseline,42,7,3330,medium,185,1,5621.0009765625,0.015852242708206177,0.039221495389938354,0.05507373809814453,0.0046522230841219425,0.0022406287025660276,0.003678729524835944,0.0017763336654752493,0.0044556581415236,0.0017054995987564325,0.7828801274299622
baseline,42,7,3838,medium,0,5,3875.55517578125,0.024978041648864746,0.06326529383659363,0.08824333548545837,0.008754630573093891,0.0028179255314171314,0.004957451950758696,0.00042139901779592037,0.007040594704449177,0.0021374805364757776,0.8752222061157227
baseline,42,7,3838,large,128,2,43541.33984375,0.0730675458908081,0.05064404010772705,0.12371158599853516,0.0551026426255703,0.0012879737187176943,0.008432252332568169,0.006491918116807938,0.05768534541130066,0.0003228026907891035,0.8368010520935059
baseline,42,7,3838,large,140,3,41552.0,0.04909592866897583,0.07639050483703613,0.12548643350601196,0.05002911388874054,0.0036598527804017067,0.00887977983802557,0.006658368743956089,0.051221348345279694,0.0023445142433047295,0.8122775554656982
baseline,42,7,3838,large,163,0,43756.4453125,0.002044782042503357,0.004170715808868408,0.006215497851371765,0.05236801505088806,0.0012540704337880015,0.007783274166285992,0.006997597403824329,0.05404682084918022,0.00018047014600597322,0.8407040238380432
baseline,42,7,3838,medium,181,4,5938.6669921875,0.015728533267974854,0.033831000328063965,0.04955953359603882,0.008651652373373508,0.0014931991463527083,0.004271226469427347,0.0006850370555184782,0.010169483721256256,0.0009726163116283715,0.8475979566574097
baseline,42,7,3838,large,223,1,41328.0078125,0.0004334449768066406,0.1461361050605774,0.14656955003738403,0.04892657697200775,0.001650908961892128,0.008005864918231964,0.00691200140863657,0.04881127178668976,0.0014300389448180795,0.8268353939056396
baseline,42,7,6759,large,294,0,110058.0234375,0.0036980509757995605,0.03673428297042847,0.04043233394622803,0.08337023854255676,0.011158933863043785,0.010343757458031178,0.06512134522199631,0.03674134612083435,0.0015051187947392464,0.7922344207763672
baseline,42,7,1532,medium,11,3,3839.061767578125,0.019290804862976074,0.05959683656692505,0.07888764142990112,0.002046538982540369,0.0021080111619085073,0.002215638058260083,0.001609401311725378,0.0030457042157649994,0.0003589314583223313,0.7479866743087769
baseline,42,7,1532,small,40,8,969.3756713867188,0.001087784767150879,0.01061946153640747,0.01170724630355835,0.007243583910167217,0.002335290890187025,0.004028392024338245,0.00019625893037300557,0.0015924161998555064,0.0013342882739380002,0.8337910175323486
baseline,42,7,1532,small,140,6,379.6871032714844,0.002208411693572998,0.06331968307495117,0.06552809476852417,0.0031105023808777332,0.001485144137404859,0.002130016917362809,9.123578638536856e-05,0.000525518786162138,5.6047945690806955e-05,0.8168321847915649
baseline,42,7,1532,medium,149,2,2587.50048828125,0.010903924703598022,0.031802356243133545,0.04270628094673157,0.008148032240569592,0.0022174862679094076,0.004765802528709173,0.0019305533496662974,0.0011534024961292744,0.002124349819496274,0.8889530897140503
baseline,42,7,1532,medium,154,4,1745.6246337890625,0.016150355339050293,0.06005376577377319,0.07620412111282349,0.005611971952021122,0.0015450994251295924,0.0035609896294772625,0.0005855316412635148,0.001730825169943273,0.001411119825206697,0.7452484965324402
baseline,42,7,1532,small,225,9,866.250244140625,0.005086958408355713,0.07632327079772949,0.0814102292060852,0.016584498807787895,0.004156950395554304,0.006298542954027653,0.0001788225199561566,0.0013956173788756132,0.0038517224602401257,0.8417495489120483
baseline,42,7,1532,medium,228,0,2565.00048828125,0.013433188199996948,0.03157198429107666,0.04500517249107361,0.005734538659453392,0.001993542304262519,0.003596273949369788,0.0023421281948685646,0.0009342563571408391,0.0013619677629321814,0.8322700262069702
baseline,42,7,1532,small,240,5,569.9995727539062,0.015917539596557617,0.00027686357498168945,0.016194403171539307,0.0049592568539083,0.0011403000680729747,0.002610854571685195,0.0001463827065890655,0.0007381781470030546,0.0010463314829394221,0.7609179615974426
baseline,42,7,1532,small,274,1,948.7492065429688,0.0018992125988006592,0.036943256855010986,0.038842469453811646,0.010159073397517204,0.002434179885312915,0.005473972763866186,0.0008580229477956891,0.00034890390816144645,0.0017289238749071956,0.8825540542602539
baseline,42,7,1532,medium,283,7,2324.06201171875,0.006844699382781982,0.0455034077167511,0.05234810709953308,0.0022681900300085545,0.0011580751743167639,0.002120488788932562,0.0005551197100430727,0.0032360157929360867,0.00027485383907333016,0.763109564781189
baseline,42,7,3886,large,290,0,65250.0,0.0031841397285461426,0.052165478467941284,0.05534961819648743,0.07051319628953934,0.007131126243621111,0.005657503847032785,0.063074991106987,0.017010817304253578,0.0016080072382465005,0.8405792713165283
